   n, insertion_cmp, insertion_swaps, insertion_time, merge_cmp, merge_swaps, merge_time
 494,         59048,           58561,          14487,      3788,           0,       1034
 495,         59234,           58746,          14510,      3808,           0,       1042
 496,         59578,           59089,          14580,      3811,           0,       1038
 497,         59838,           59348,          14637,      3820,           0,       1044
 498,         60039,           59548,          14729,      3832,           0,       1049
 499,         60278,           59786,          14830,      3841,           0,       1065
 500,         60441,           59948,          14873,      3855,           0,       1051
 501,         60642,           60148,          14869,      3863,           0,       1052
 502,         61134,           60639,          15020,      3858,           0,       1051
 503,         61179,           60683,          15038,      3868,           0,       1058
 504,         61482,           60985,          15161,      3903,           0,       1060
 505,         61583,           61085,          15150,      3906,           0,       1066
 506,         61942,           61443,          15264,      3910,           0,       1065
 507,         62295,           61795,          15302,      3905,           0,       1068
 508,         62685,           62184,          15419,      3924,           0,       1070
 509,         63023,           62521,          15521,      3928,           0,       1070
 510,         63265,           62762,          15552,      3939,           0,       1131
 511,         63291,           62787,          15564,      3935,           0,       1074
 512,         63644,           63139,          15676,      3957,           0,       1074
 513,         64116,           63610,          15825,      3967,           0,       1097
 514,         64133,           63626,          15847,      3979,           0,       1101
 515,         64411,           63903,          16034,      3997,           0,       1094
 516,         64865,           64356,          16036,      3991,           0,       1095
 517,         65286,           64776,          16061,      4008,           0,       1103
 518,         65525,           65014,          16122,      4018,           0,       1103
 519,         65633,           65121,          16200,      4024,           0,       1108
 520,         66017,           65504,          16295,      4015,           0,       1106
 521,         66514,           66000,          16417,      4028,           0,       1121
 522,         66648,           66133,          16476,      4042,           0,       1111
 523,         67065,           66549,          16583,      4058,           0,       1126
 524,         67150,           66633,          16590,      4070,           0,       1116
 525,         67218,           66700,          16624,      4086,           0,       1134
 526,         67512,           66993,          16685,      4087,           0,       1122
 527,         67993,           67473,          16837,      4100,           0,       1155
 528,         68223,           67702,          16872,      4103,           0,       1129
 529,         68454,           67932,          16951,      4116,           0,       1129
 530,         68637,           68114,          16909,      4132,           0,       1161
 531,         69139,           68615,          17067,      4132,           0,       1174
 532,         69502,           68977,          17215,      4135,           0,       1135
 533,         69919,           69393,          17242,      4146,           0,       1141
 534,         70080,           69553,          17596,      4160,           0,       1141
 535,         70591,           70063,          17478,      4176,           0,       1142
 536,         70701,           70172,          17532,      4162,           0,       1145
 537,         70708,           70178,          17413,      4173,           0,       1150
 538,         70864,           70333,          17542,      4179,           0,       1147
 539,         71311,           70779,          17576,      4204,           0,       1155
 540,         71551,           71018,          17670,      4225,           0,       1158
 541,         71690,           71156,          17700,      4236,           0,       1160
 542,         72072,           71537,          17872,      4244,           0,       1165
 543,         72551,           72015,          17912,      4244,           0,       1163
 544,         72660,           72123,          17985,      4273,           0,       1172
 545,         73016,           72478,          18039,      4283,           0,       1178
 546,         73377,           72838,          18106,      4272,           0,       1173
 547,         73392,           72852,          18217,      4293,           0,       1182
 548,         73399,           72858,          18144,      4299,           0,       1178
 549,         73823,           73281,          18249,      4307,           0,       1179
 550,         74018,           73475,          18398,      4323,           0,       1196
 551,         74291,           73747,          18363,      4328,           0,       1202
 552,         74371,           73826,          18501,      4334,           0,       1198
 553,         74564,           74018,          18422,      4342,           0,       1190
 554,         74914,           74367,          18472,      4348,           0,       1193
 555,         75396,           74848,          18572,      4363,           0,       1201
 556,         75576,           75027,          18621,      4378,           0,       1204
 557,         76119,           75569,          18748,      4380,           0,       1213
 558,         76129,           75578,          18784,      4371,           0,       1280
 559,         76681,           76129,          18976,      4401,           0,       1209
 560,         76863,           76310,          19034,      4389,           0,       1227
 561,         77067,           76513,          19045,      4403,           0,       1210
 562,         77201,           76646,          19140,      4407,           0,       1214
 563,         77480,           76924,          19167,      4430,           0,       1215
 564,         77896,           77339,          19339,      4431,           0,       1218
 565,         78429,           77871,          19475,      4444,           0,       1254
 566,         78465,           77906,          19447,      4462,           0,       1244
 567,         78692,           78132,          19572,      4470,           0,       1237
 568,         78735,           78174,          19447,      4483,           0,       1238
 569,         79248,           78686,          19593,      4491,           0,       1243
 570,         79483,           78920,          19653,      4485,           0,       1240
 571,         79918,           79354,          19787,      4506,           0,       1247
 572,         80441,           79876,          19922,      4529,           0,       1245
 573,         80799,           80233,          20050,      4534,           0,       1242
 574,         81321,           80754,          20161,      4556,           0,       1251
 575,         81779,           81211,          20333,      4554,           0,       1248
 576,         82153,           81584,          20366,      4553,           0,       1288
 577,         82670,           82100,          20458,      4564,           0,       1287
 578,         83164,           82593,          20686,      4572,           0,       1257
 579,         83188,           82616,          20663,      4579,           0,       1262
 580,         83543,           82970,          20722,      4595,           0,       1323
 581,         83801,           83227,          20725,      4602,           0,       1266
 582,         84361,           83786,          20978,      4621,           0,       1263
 583,         84648,           84072,          21270,      4616,           0,       1265
 584,         84660,           84083,          21079,      4647,           0,       1271
 585,         84829,           84251,          21069,      4651,           0,       1299
 586,         85383,           84804,          21229,      4656,           0,       1272
 587,         85563,           84983,          21275,      4669,           0,       1283
 588,         85869,           85288,          21273,      4674,           0,       1290
 589,         85964,           85382,          21384,      4692,           0,       1288
 590,         86545,           85962,          21559,      4710,           0,       1287
 591,         86889,           86305,          21484,      4723,           0,       1286
 592,         87434,           86849,          21620,      4705,           0,       1288
 593,         88020,           87434,          21762,      4712,           0,       1293
 594,         88607,           88020,          21910,      4715,           0,       1293
 595,         88848,           88260,          21968,      4733,           0,       1297
 596,         89092,           88503,          22040,      4738,           0,       1298
 597,         89542,           88952,          22156,      4752,           0,       1319
 598,         89606,           89015,          22263,      4772,           0,       1304
 599,         90146,           89554,          22403,      4771,           0,       1310
 600,         90335,           89742,          22510,      4789,           0,       1310
 601,         90453,           89859,          22642,      4797,           0,       1317
 602,         91004,           90409,          22634,      4805,           0,       1317
 603,         91169,           90573,          22630,      4810,           0,       1319
 604,         91532,           90935,          22670,      4807,           0,       1316
 605,         91625,           91027,          22675,      4809,           0,       1318
 606,         91984,           91385,          22804,      4826,           0,       1322
 607,         92069,           91469,          22834,      4850,           0,       1345
 608,         92359,           91758,          23043,      4855,           0,       1329
 609,         92845,           92243,          23097,      4866,           0,       1336
 610,         93129,           92526,          23161,      4877,           0,       1358
 611,         93522,           92918,          23463,      4875,           0,       1340
 612,         93986,           93381,          23422,      4899,           0,       1392
 613,         94534,           93928,          23490,      4916,           0,       1341
 614,         94804,           94197,          28330,      4920,           0,       2228
 615,         95077,           94469,          37157,      4932,           0,       1541
 616,         95460,           94851,          24718,      4945,           0,       1357
 617,         96021,           95411,          25267,      4947,           0,       1446
 618,         96432,           95821,          24670,      4960,           0,       1387
 619,         96635,           96023,          24551,      4982,           0,       1368
 620,         96646,           96033,          24655,      4969,           0,       1370
 621,         96968,           96354,          24338,      4976,           0,       1471
 622,         97064,           96449,          24779,      4980,           0,       1516
 623,         97511,           96895,          25844,      5001,           0,       1489
 624,         97696,           97079,          24780,      5024,           0,       1381
 625,         98147,           97529,          24708,      5034,           0,       1443
 626,         98681,           98062,          25007,      5043,           0,       1406
 627,         98758,           98138,          24696,      5044,           0,       1384
 628,         98851,           98230,          24542,      5043,           0,       1380
 629,         99176,           98554,          24600,      5055,           0,       1382
 630,         99581,           98958,          24762,      5075,           0,       1389
 631,         99958,           99334,          24789,      5091,           0,       1393
 632,        100110,           99485,          24855,      5089,           0,       1392
 633,        100431,           99805,          25026,      5096,           0,       1415
 634,        100917,          100290,          25189,      5108,           0,       1411
 635,        101111,          100483,          25402,      5110,           0,       1427
 636,        101651,          101022,          25769,      5121,           0,       1431
 637,        101765,          101135,          25890,      5143,           0,       1453
 638,        102066,          101435,          25699,      5141,           0,       1413
 639,        102544,          101912,          26296,      5177,           0,       1505
 640,        102630,          101997,          25726,      5171,           0,       1411
 641,        102873,          102239,          25567,      5179,           0,       1442
 642,        103274,          102639,          25991,      5199,           0,       1455
 643,        103632,          102996,          26071,      5222,           0,       1429
 644,        103654,          103017,          25957,      5203,           0,       1425
 645,        103720,          103082,          25820,      5210,           0,       1424
 646,        104154,          103515,          26000,      5235,           0,       1477
 647,        104755,          104115,          26215,      5230,           0,       1441
 648,        105020,          104379,          26667,      5255,           0,       1490
 649,        105338,          104696,          26528,      5262,           0,       1523
 650,        105345,          104702,          26788,      5287,           0,       1461
